Product_name,Div_id,Group_id,Class_id,Cat_id
Processed mushrooms,15000000,15300000,15330000,15331135
Processed peppers,15000000,15300000,15330000,15331136
Soybean sprouts,15000000,15300000,15330000,15331137
Truffles,15000000,15300000,15330000,15331138
Leaf and cabbage vegetables,15000000,15300000,15330000,15331140
Processed cabbage,15000000,15300000,15330000,15331142
Processed pulses,15000000,15300000,15330000,15331150
Frozen vegetables,15000000,15300000,15330000,15331170
Preserved and/or canned vegetables,15000000,15300000,15330000,15331400
Beans in tomato sauce,15000000,15300000,15330000,15331410
Baked beans,15000000,15300000,15330000,15331411
Preserved tomatoes,15000000,15300000,15330000,15331420
Canned tomatoes,15000000,15300000,15330000,15331423
Tomato purée,15000000,15300000,15330000,15331425
Concentrated tomato purée,15000000,15300000,15330000,15331427
Tomato sauce,15000000,15300000,15330000,15331428
Canned mushrooms,15000000,15300000,15330000,15331430
Processed olives,15000000,15300000,15330000,15331450
Canned vegetables,15000000,15300000,15330000,15331460
Canned sauerkraut,15000000,15300000,15330000,15331461
Canned peas,15000000,15300000,15330000,15331462
Canned shelled beans,15000000,15300000,15330000,15331463
Canned whole beans,15000000,15300000,15330000,15331464
Canned asparagus,15000000,15300000,15330000,15331465
Canned olives,15000000,15300000,15330000,15331466
Sweet corn,15000000,15300000,15330000,15331470
Provisionally preserved vegetables,15000000,15300000,15330000,15331480
Vegetables preserved in vinegar,15000000,15300000,15330000,15331500
Processed fruit and nuts,15000000,15300000,15330000,15332000
Processed fruit,15000000,15300000,15330000,15332100
Processed apples,15000000,15300000,15330000,15332140
Processed pears,15000000,15300000,15330000,15332150
Processed bananas,15000000,15300000,15330000,15332160
Rhubarb,15000000,15300000,15330000,15332170
Melons,15000000,15300000,15330000,15332180
Jams and marmalades; fruit jellies; fruit or nut purée and pastes,15000000,15300000,15330000,15332200
Marmalades,15000000,15300000,15330000,15332230
Orange marmalade,15000000,15300000,15330000,15332231
Lemon marmalade,15000000,15300000,15330000,15332232
Fruit jellies,15000000,15300000,15330000,15332240
Fruit pastes,15000000,15300000,15330000,15332250
Nut pastes,15000000,15300000,15330000,15332260
Peanut butter,15000000,15300000,15330000,15332261
Fruit purées,15000000,15300000,15330000,15332270
Jams,15000000,15300000,15330000,15332290
Apricot jam,15000000,15300000,15330000,15332291
Blackberry jam,15000000,15300000,15330000,15332292
Blackcurrant jam,15000000,15300000,15330000,15332293
Cherry jam,15000000,15300000,15330000,15332294
Raspberry jam,15000000,15300000,15330000,15332295
Strawberry jam,15000000,15300000,15330000,15332296
Processed nuts,15000000,15300000,15330000,15332300
Roasted or salted nuts,15000000,15300000,15330000,15332310
Preserved fruits,15000000,15300000,15330000,15332400
Dried fruit,15000000,15300000,15330000,15332410
Processed currants,15000000,15300000,15330000,15332411
Processed raisins,15000000,15300000,15330000,15332412
Sultanas,15000000,15300000,15330000,15332419
Vegetable by-products,15000000,15300000,15330000,15333000
Animal or vegetable oils and fats,15000000,15400000,,
Crude animal or vegetable oils and fats,15000000,15400000,15410000,
Animal or vegetable oils,15000000,15400000,15410000,15411000
Vegetable oils,15000000,15400000,15410000,15411100
Olive oil,15000000,15400000,15410000,15411110
Sesame oil,15000000,15400000,15410000,15411120
Groundnut oil,15000000,15400000,15410000,15411130
Coconut oil,15000000,15400000,15410000,15411140
Cooking oil,15000000,15400000,15410000,15411200
Frying oil,15000000,15400000,15410000,15411210
Fats,15000000,15400000,15410000,15412000
Animal fats,15000000,15400000,15410000,15412100
Vegetable fats,15000000,15400000,15410000,15412200
Solid residues of vegetable fats or oils,15000000,15400000,15410000,15413000
Oilcake,15000000,15400000,15410000,15413100
Refined oils and fats,15000000,15400000,15420000,
Refined oils,15000000,15400000,15420000,15421000
Refined fats,15000000,15400000,15420000,15422000
Hydrogenated or esterified oils or fats,15000000,15400000,15420000,15423000
Vegetable waxes,15000000,15400000,15420000,15424000
Edible fats,15000000,15400000,15430000,
Margarine and similar preparations,15000000,15400000,15430000,15431000
Margarine,15000000,15400000,15430000,15431100
Liquid margarine,15000000,15400000,15430000,15431110
Reduced or low-fat spreads,15000000,15400000,15430000,15431200
Dairy products,15000000,15500000,,
Milk and cream,15000000,15500000,15510000,
Milk,15000000,15500000,15510000,15511000
Pasteurised milk,15000000,15500000,15510000,15511100
Sterilised milk,15000000,15500000,15510000,15511200
UHT milk,15000000,15500000,15510000,15511210
Skimmed milk,15000000,15500000,15510000,15511300
Semi-skimmed milk,15000000,15500000,15510000,15511400
Full-cream milk,15000000,15500000,15510000,15511500
Condensed milk,15000000,15500000,15510000,15511600
Milk powder,15000000,15500000,15510000,15511700
Cream,15000000,15500000,15510000,15512000
Single cream,15000000,15500000,15510000,15512100
Double cream,15000000,15500000,15510000,15512200
Clotted cream,15000000,15500000,15510000,15512300
Whipping cream,15000000,15500000,15510000,15512900
Butter,15000000,15500000,15530000,
Cheese products,15000000,15500000,15540000,
Table cheese,15000000,15500000,15540000,15541000
Fresh cheese,15000000,15500000,15540000,15542000
Cottage cheese,15000000,15500000,15540000,15542100
Soft cheese,15000000,15500000,15540000,15542200
Feta cheese,15000000,15500000,15540000,15542300
"Grated, powdered, blue-veined and other cheese",15000000,15500000,15540000,15543000
Blue cheese,15000000,15500000,15540000,15543100
Cheddar cheese,15000000,15500000,15540000,15543200
Grated cheese,15000000,15500000,15540000,15543300
Parmesan cheese,15000000,15500000,15540000,15543400
Hard cheese,15000000,15500000,15540000,15544000
Cheese spreads,15000000,15500000,15540000,15545000
Assorted dairy products,15000000,15500000,15550000,
Yoghurt and other fermented milk products,15000000,15500000,15550000,15551000
Yoghurt,15000000,15500000,15550000,15551300
Unflavoured yoghurt,15000000,15500000,15550000,15551310
Flavoured yoghurt,15000000,15500000,15550000,15551320
Buttermilk,15000000,15500000,15550000,15551500
Casein,15000000,15500000,15550000,15552000
Lactose or lactose syrup,15000000,15500000,15550000,15553000
Whey,15000000,15500000,15550000,15554000
Ice cream and similar products,15000000,15500000,15550000,15555000
Ice cream,15000000,15500000,15550000,15555100
Sorbet,15000000,15500000,15550000,15555200
"Grain mill products, starches and starch products",15000000,15600000,,
Grain mill products,15000000,15600000,15610000,
Husked rice,15000000,15600000,15610000,15611000
Cereal or vegetable flour and related products,15000000,15600000,15610000,15612000
Wheat flour,15000000,15600000,15610000,15612100
Wholemeal flour,15000000,15600000,15610000,15612110
Breadmaking flour,15000000,15600000,15610000,15612120
Plain flour,15000000,15600000,15610000,15612130
Pastry flour,15000000,15600000,15610000,15612150
Self-raising flour,15000000,15600000,15610000,15612190
Cereal flour,15000000,15600000,15610000,15612200
Corn flour,15000000,15600000,15610000,15612210
Rice flour,15000000,15600000,15610000,15612220
Vegetable flour and meal,15000000,15600000,15610000,15612300
Mixes for the preparation of baker's wares,15000000,15600000,15610000,15612400
Cake mixes,15000000,15600000,15610000,15612410
Baking mixes,15000000,15600000,15610000,15612420
Bakery products,15000000,15600000,15610000,15612500
Cereal grain products,15000000,15600000,15610000,15613000
Ground oats,15000000,15600000,15610000,15613100
Cereal products,15000000,15600000,15610000,15613300
Prepared breakfast cereals,15000000,15600000,15610000,15613310
Cornflakes,15000000,15600000,15610000,15613311
Muesli or equivalent,15000000,15600000,15610000,15613313
Puffed wheat,15000000,15600000,15610000,15613319
Rolled oats,15000000,15600000,15610000,15613380
Processed rice,15000000,15600000,15610000,15614000
Long-grain rice,15000000,15600000,15610000,15614100
Milled rice,15000000,15600000,15610000,15614200
Broken rice,15000000,15600000,15610000,15614300
Bran,15000000,15600000,15610000,15615000
Starches and starch products,15000000,15600000,15620000,
Corn oil,15000000,15600000,15620000,15621000
Glucose and glucose products; fructose and fructose products,15000000,15600000,15620000,15622000
Glucose and glucose products,15000000,15600000,15620000,15622100
Glucose,15000000,15600000,15620000,15622110
Glucose syrup,15000000,15600000,15620000,15622120
Fructose and fructose products,15000000,15600000,15620000,15622300
Fructose,15000000,15600000,15620000,15622310
Fructose preparations,15000000,15600000,15620000,15622320
Fructose solutions,15000000,15600000,15620000,15622321
Fructose syrup,15000000,15600000,15620000,15622322
Starches,15000000,15600000,15620000,15623000
Tapioca,15000000,15600000,15620000,15624000
Semolina,15000000,15600000,15620000,15625000
Custard powder,15000000,15600000,15620000,15626000
Animal feedstuffs,15000000,15700000,,
Prepared animal feeds for farm and other animals,15000000,15700000,15710000,
Fish food,15000000,15700000,15710000,15711000
Dry fodder,15000000,15700000,15710000,15712000
Pet food,15000000,15700000,15710000,15713000
Miscellaneous food products,15000000,15800000,,
"Bread products, fresh pastry goods and cakes",15000000,15800000,15810000,
Bread products,15000000,15800000,15810000,15811000
Bread,15000000,15800000,15810000,15811100
Rolls,15000000,15800000,15810000,15811200
Croissants,15000000,15800000,15810000,15811300
Crumpets,15000000,15800000,15810000,15811400
Prepared bread products,15000000,15800000,15810000,15811500
Sandwiches,15000000,15800000,15810000,15811510
Prepared sandwiches,15000000,15800000,15810000,15811511
Pastry goods and cakes,15000000,15800000,15810000,15812000
Pastry goods,15000000,15800000,15810000,15812100
Pies,15000000,15800000,15810000,15812120
Savoury pies,15000000,15800000,15810000,15812121
Sweet pies,15000000,15800000,15810000,15812122
Cakes,15000000,15800000,15810000,15812200
Morning goods,15000000,15800000,15810000,15813000
Rusks and biscuits; preserved pastry goods and cakes,15000000,15800000,15820000,
Toasted bread products and pastry goods,15000000,15800000,15820000,15821000
Toasted bread products,15000000,15800000,15820000,15821100
Toasted bread,15000000,15800000,15820000,15821110
Crispbread,15000000,15800000,15820000,15821130
Rusks,15000000,15800000,15820000,15821150
Sweet biscuits,15000000,15800000,15820000,15821200
Sugar and related products,15000000,15800000,15830000,
Sugar,15000000,15800000,15830000,15831000
White sugar,15000000,15800000,15830000,15831200
Maple sugar and maple syrup,15000000,15800000,15830000,15831300
Molasses,15000000,15800000,15830000,15831400
Sugar syrups,15000000,15800000,15830000,15831500
Honey,15000000,15800000,15830000,15831600
Sugar-manufacture waste,15000000,15800000,15830000,15832000
Sugar products,15000000,15800000,15830000,15833000
Desserts,15000000,15800000,15830000,15833100
Flans,15000000,15800000,15830000,15833110
Cocoa; chocolate and sugar confectionery,15000000,15800000,15840000,
Cocoa,15000000,15800000,15840000,15841000
Cocoa paste,15000000,15800000,15840000,15841100
"Cocoa butter, fat or oil",15000000,15800000,15840000,15841200
Unsweetened cocoa powder,15000000,15800000,15840000,15841300
Sweetened cocoa powder,15000000,15800000,15840000,15841400
Chocolate and sugar confectionery,15000000,15800000,15840000,15842000
Chocolate,15000000,15800000,15840000,15842100
Chocolate products,15000000,15800000,15840000,15842200
Drinking chocolate,15000000,15800000,15840000,15842210
Chocolate bars,15000000,15800000,15840000,15842220
Confectionery,15000000,15800000,15840000,15842300
Boiled sweets,15000000,15800000,15840000,15842310
Nougat,15000000,15800000,15840000,15842320
"Fruit, nuts or fruit peel preserved by sugar",15000000,15800000,15840000,15842400
Pasta products,15000000,15800000,15850000,
Farinaceous products,15000000,15800000,15850000,15851000
Uncooked pasta,15000000,15800000,15850000,15851100
Prepared pasta and couscous,15000000,15800000,15850000,15851200
Prepared pasta,15000000,15800000,15850000,15851210
Stuffed pasta,15000000,15800000,15850000,15851220
Lasagne,15000000,15800000,15850000,15851230
Couscous,15000000,15800000,15850000,15851250
Canned pasta,15000000,15800000,15850000,15851290
"Coffee, tea and related products",15000000,15800000,15860000,
Coffee,15000000,15800000,15860000,15861000
Roasted coffee,15000000,15800000,15860000,15861100
Decaffeinated coffee,15000000,15800000,15860000,15861200
Coffee substitutes,15000000,15800000,15860000,15862000
Tea,15000000,15800000,15860000,15863000
Green tea,15000000,15800000,15860000,15863100
Black tea,15000000,15800000,15860000,15863200
Preparations of tea or maté,15000000,15800000,15860000,15864000
Teabags,15000000,15800000,15860000,15864100
Herbal infusions,15000000,15800000,15860000,15865000
Condiments and seasonings,15000000,15800000,15870000,
Vinegar; sauces; mixed condiments; mustard flour and meal; prepared mustard,15000000,15800000,15870000,15871000
Vinegar and vinegar substitutes,15000000,15800000,15870000,15871100
Vinegar or equivalent,15000000,15800000,15870000,15871110
"Sauces, mixed condiments and mixed seasonings",15000000,15800000,15870000,15871200
Soya sauce,15000000,15800000,15870000,15871210
Tomato ketchup,15000000,15800000,15870000,15871230
Mustard,15000000,15800000,15870000,15871250
Sauces,15000000,15800000,15870000,15871260
Mixed condiments,15000000,15800000,15870000,15871270
Mayonnaise,15000000,15800000,15870000,15871273
Sandwich spreads,15000000,15800000,15870000,15871274
Chutney,15000000,15800000,15870000,15871279
Herbs and spices,15000000,15800000,15870000,15872000
Pepper,15000000,15800000,15870000,15872100
Spices,15000000,15800000,15870000,15872200
Herbs,15000000,15800000,15870000,15872300
Salt,15000000,15800000,15870000,15872400
Ginger,15000000,15800000,15870000,15872500
Special nutritional products,15000000,15800000,15880000,
Homogenised food preparations,15000000,15800000,15880000,15881000
Dietetic products,15000000,15800000,15880000,15882000
Baby food,15000000,15800000,15880000,15884000
Miscellaneous food products and dried goods,15000000,15800000,15890000,
Soups and broths,15000000,15800000,15890000,15891000
Meat soups,15000000,15800000,15890000,15891100
Fish soups,15000000,15800000,15890000,15891200
Mixed soups,15000000,15800000,15890000,15891300
Soups,15000000,15800000,15890000,15891400
Soup mixes,15000000,15800000,15890000,15891410
Broths,15000000,15800000,15890000,15891500
Stocks,15000000,15800000,15890000,15891600
Mixes for stocks,15000000,15800000,15890000,15891610
Vegetable soups,15000000,15800000,15890000,15891900
"Vegetable saps, extracts, peptic substances and thickeners",15000000,15800000,15890000,15892000
Vegetable saps,15000000,15800000,15890000,15892100
Vegetable extracts,15000000,15800000,15890000,15892200
Thickeners,15000000,15800000,15890000,15892400
Dry goods,15000000,15800000,15890000,15893000
Food mixes,15000000,15800000,15890000,15893100
Dessert mixes,15000000,15800000,15890000,15893200
Gravy mixes,15000000,15800000,15890000,15893300
Processed food products,15000000,15800000,15890000,15894000
Vegan packs,15000000,15800000,15890000,15894100
Prepared meals,15000000,15800000,15890000,15894200
School meals,15000000,15800000,15890000,15894210
Hospital meals,15000000,15800000,15890000,15894220
Prepared dishes,15000000,15800000,15890000,15894300
Snacks,15000000,15800000,15890000,15894400
Vending-machine ingredients,15000000,15800000,15890000,15894500
